latitude,longitude,name
45.61319,12.453969,meolo
44.519368,8.298327,merana
46.673066,11.148978,merano
46.656202,11.147931,merano maia bassa|merano maia bass
40.606491,15.38979,mercatello
40.783095,14.759749,mercato san severino|mercato s.sever.
45.353436,7.886405,mercenasco
45.961303,8.440881,mergozzo
45.781374,9.243772,merone
40.563203,17.802082,mesagne
38.184975,15.561278,messina centrale|messina cent.
38.14988,15.534997,messina marittima|messina maritt.
45.457878,11.773859,mestrino
40.368496,16.815176,metaponto
44.966764,10.398818,mezzani rondani
44.463,12.098501,mezzano
46.207258,11.128595,mezzocorona
46.094886,8.92813,mezzovico
45.484228,9.185122,mi p.gar.sott.
45.453379,9.169303,mi.p.genova|mi p.genova
44.3521,9.15223,migliaro
44.539031,8.929951,mignanego
41.407585,13.986672,mignano di monte lungo|mignano mont.
41.407535, 13.986693,mignano monte lungo
45.502993,9.159235,milano bovisa fnm|mi bovisa fnm|milano bovisa politecnico
45.46857,9.175226,milano cadorna
45.486347,9.204528,milano centrale
45.507019,9.133863,milano certosa
45.462341,9.209277,milano dateo
45.481490,9.162053,milano domodossola
45.518096,9.08582,milano expo rho|rho fiera milano|rho fiera
45.464218,9.236958,milano forlanini
45.51272,9.214456,milano greco pirelli|mi greco pirelli
45.484933,9.237333,milano lambrate
45.492632,9.175832,milano lancetti|mi lancetti
45.484917,9.187683,milano porta garibaldi|mi p. garibaldi
45.452509, 9.169118,milano porta genova
45.445844,9.213128,milano porta romana|mi p.ta romana
45.459579,9.21813,milano porta vittoria|mi p.ta vittoria
45.519397,9.145137,milano quarto oggiaro
45.480326,9.198802,milano repubblica
45.433866,9.2391,milano rogoredo
45.445008,9.168933,milano romolo
45.442404,9.130258,milano s. cristoforo|mi s.cristoforo
45.442498, 9.130801,milano s.cristoforo
45.444156,9.18556,milano tibaldi - bocconi
45.444156, 9.185560,milano tibaldi universita' bocconi
45.471121,9.201889,milano venezia|mi venezia
45.502013,9.150956,milano villapizzone
38.21195,15.244203,milazzo
38.577082,16.060041,mileto
38.125758,15.519042,mili marina
37.277194,14.78317,militello
37.996862,12.577749,milo
37.547382,13.963966,mimiani-s.cataldo|mimiani-s.catal.
43.858111,11.265292,mimmole
37.24572,14.756907,mineo
41.081788,16.074974,minervino murge
41.257621,13.720664,minturno
41.257619, 13.720840,minturno-scauri
44.194385,10.193837,minucciano - pieve - casola|minucciano p. c.
45.462943,12.118789,mira mirano
45.162007,9.449952,miradolo terme
45.705481,13.718945,miramare
44.891638,11.111689,mirandola
39.604876,16.777366,mirto crosia
43.977478,12.697093,misano adriatico
45.235247,6.64102,modane
44.654461,10.930373,modena
44.634429,10.931168,modena piazza manzoni|modena
36.8529,14.754255,modica
41.071788,16.785338,modugno
41.086437,16.779596,modugno citta`|modugno citta'
45.561964,12.23274,mogliano veneto
45.787082,9.255607,moiana
37.896949,15.050228,mojo-alcantara malvagna|mojo-alcantara m
41.057227,17.080919,mola di bari
44.621975,8.609904,molare
41.196008,16.596793,molfetta
42.143476,13.739644,molina castel vecchio subaqueo|molina c.v.s.
44.627488,11.669095,molinella
44.100128,10.961252,molino del pallone|molino del pall.
45.780939,9.301683,molteno
44.569891,8.332781,mombaldone roccaverano|monbaldone rocc.
44.569917, 8.332805,mombaldone-roccaverano
44.76235,8.441006,mombaruzzo
45.574646,8.55689,momo
38.437591,16.574444,monasterace stilo|monasterace st.
38.437717, 16.574527,monasterace-stilo
44.484517,7.44679,monastero pratavecchi|monastero prat.
44.998187,7.678027,moncalieri
45.000393,7.667991,moncalieri sangone|monc. sangone|moncalieri
45.059463,8.261905,moncalvo
44.571815,7.917635,monchiero dogliani|monchiero dogl.
44.398255,7.816339,mondovi`|mondovi'
44.242449,9.486957,moneglia
45.807683,13.542929,monfalcone
44.84161,8.207411,mongardino
39.538462,16.222511,mongrassano cervicati|mongrassano
46.752775,12.107264,monguelfo valle di casies|monguelfo
40.952017,17.292455,monopoli
42.881488,13.803569,monsampolo del tronto|monsampolo
45.246116,11.74789,monselice
45.228238,11.459873,montagnana
41.235362,15.235132,montaguto panni|montaguto p.
43.912924,11.008309,montale agliana
43.064888,11.90928,montallese
42.334623,11.595085,montalto di castro|montalto di cas.
45.490309,7.858986,montalto dora
39.407213,16.247291,montalto rose
45.232674,7.858331,montanaro
42.981054,11.359819,monte antico
39.244501,8.543347,monte arcau
40.040812,16.597907,monte giordano
43.106303,12.249698,monte melino
41.345967,13.347037,monte s.biagio
41.345815, 13.346221,monte s.biagio-terracina mare|monte san biagio-terracina mare
45.45251,11.390803,montebello
45.776434,12.054,montebelluna
41.2211,14.9795,montecalvo buonalbergo casalb.|montecalvo b.c.
43.850798,10.68537,montecarlo san salvatore|montecarlo s.sal
43.500005,13.1481,montecarotto castelbellino|montecarotto c.
43.499961, 13.148090,montecarotto-castelbellino
43.881216,10.77081,montecatini centro|montecatini c.
43.879327,10.780588,montecatini terme|montecatini t.
44.600827,8.352185,montechiaro denice|montechiaro d.
40.617439,14.944628,montecorvino
43.289297,13.646378,montecosaro
40.951114,14.886432,montefalcione
42.520268,12.050448,montefiascone
40.951143,14.827771,montefredane
44.818465,8.239171,montegrosso
40.523852,17.361457,monteiasi
40.845175,15.032758,montella
45.67017,9.808488,montello gorlago
43.733357,11.018997,montelupo capraia|montelupo
37.859037,13.693193,montemaggiore
37.859065, 13.693188,montemaggiore belsito
40.900728,15.039506,montemarano
43.651397,13.346478,montemarciano
40.993606,14.920685,montemiletto
42.033286,14.851015,montenero petacciato|montenero p.
38.728548,16.541944,montepaone - montauro|montepaone m.
38.728514, 16.541806,montepaone-montauro
42.869518,11.068743,montepescali
42.894183,13.849996,monteprandone
43.135353,11.856865,montepulciano
46.148009,12.658923,montereale valcellina|montereale valc.
41.528345,14.156514,monteroduni
43.229995, 11.419727,monteroni d'arbia
43.230036,11.419662,monteroni d`arbia|monteroni d'arb.
44.145967,9.649009,monterosso
43.462227,12.818339,monterosso marche|monterosso m.|monterosso
42.06409,12.595753,monterotondo
42.064119, 12.595873,monterotondo-mentana
40.286725,15.653794,montesano buonabitacolo|montesano b.
44.732964,11.73652,montesanto
42.515766,14.152567,montesilvano
45.158353,8.022925,monteu da po
43.525165,11.563983,montevarchi terranuova|montevarchi t.
40.967691,15.568502,monteverde
40.829632,9.322814,monti telti
40.923923,15.539231,monticchio
45.075666,9.949036,monticelli d`ongina|moonticelli d'o.
44.703736,7.965002,monticello d`alba|monticello d'a.
45.067664,8.106913,montiglio murisengo|montiglio muris.
45.451352,10.239482,montirone
45.704586,7.666871,montjovet
40.819987,14.757381,montoro forino
40.831616,14.80217,montoro superiore|montoro super.
41.080487,14.786519,montorsi
43.881903,11.265484,montorsoli
45.577789,9.273253,monza
45.582082,9.284375,monza sobborghi
44.165637,10.123827,monzone-m.dei banchi-isolano|monzone
44.322277,11.262082,monzuno
44.322307, 11.262242,monzuno-vado|monzuno
45.170793,8.366168,morano sul po|morano po
46.136663,9.568646,morbegno
41.340445,14.677658,morcone
45.521639,9.703114,morengo bariano
40.555954,8.875838,mores ittireddu
44.765514,7.530303,moretta
45.757055,7.033898,morgex
45.861216,11.002648,mori
45.729742,8.734193,mornago cimbro
41.667018,13.194557,morolo
45.826378, 8.777853,morosolo casciago
43.279189,13.58285,morrovalle monte s.giusto|morrovalle msg
45.252171,8.731639,mortara
42.710309,13.908563,mosciano s. angelo|mosciano s. ang.
45.935114,13.547281,mossa
37.890651,15.163764,motta camastra
45.779114,12.607118,motta di livenza|motta liv.
45.178344,9.219866,motta s. damiano|motta s.damiano
37.976852, 15.660100,motta s.giovanni lazzaro|motta san giovanni-lazzaro
37.976978,15.659977,motta san giovanni lazzaro|motta sg lazzaro
37.460389,14.936912,motta santa anastasia|motta s.a.
45.029685,10.755439,motteggiana
37.884956,12.499016,mozia-birgi
45.67211,8.95962,mozzate
45.306687,10.823657,mozzecane
44.510262,11.110158,muffa
44.362614,9.129499,mulinetti
41.826182,12.412696,muratella
43.11398,11.400394,murlo
39.28837,8.676528,musei
44.402423,11.344912,musiano-pian di macina|musiano
44.713227,8.015194,mussotto
45.816817,13.132376,muzzana del turgnano|muzzana del t.
40.931774,14.331352,napoli afragola
40.822462,14.194649,napoli campi flegrei|napoli campi f.
40.852933,14.272908,napoli centrale|napoli|napoli centrale
40.853959,14.288213,napoli gianturco
40.831531,14.218662,napoli mergellina|na mergellina
40.847807,14.244022,napoli montesanto|na montesanto
40.838481, 14.233125,napoli piazza amedeo
40.855362, 14.254986,napoli piazza cavour
40.852326,14.275159,napoli piazza garibaldi|na piazza garib.
40.82397,14.199117,napoli piazza leopardi|na p. leopardi
40.831269,14.307811,napoli s.giov.barra|napoli s.g.barra
40.832992, 14.305497,napoli s.giovanni barra|napoli san giovanni-barra
42.53128,12.519592,narni amelia
44.598377,7.881597,narzole
40.50791,17.257802,nasisi
46.645095,11.004303,naturno
43.685941,10.486806,navacchio
44.723048,8.121071,neive
42.497855,12.476587,nera montoro
41.459558,12.662123,nettuno
45.481363,8.557993,nibbia
44.99132,7.642068,nichelino
45.275462,8.6712,nicorvo
38.549328,15.933749,nicotera
44.415377,7.926365,niella
37.145,14.403471,niscemi
37.996937,15.412334,nizza di sicilia
44.772905,8.361146,nizza monferrato
45.553833,12.074888,noale scorze`|noale scorze'
45.553697, 12.075147,noale-scorze'
40.745318,14.635346,nocera inferiore
40.745668,14.649129,nocera inferiore mercato|nocera mercato
40.742597,14.672398,nocera superiore
39.015913,16.119677,nocera tirinese|nocera
43.100663,12.767207,nocera umbra
44.809934,10.147258,noceto
45.179937,11.070572,nogara
40.923652,14.525004,nola
42.706502,13.876365,notaresco
36.88247,15.074523,noto
40.130311,16.644044,nova siri rotondella|nova siri roton.
45.451376,8.624895,novara
38.121516,15.130702,novara montalbano furnari|novara mont.fur.|novara
45.45331,8.622791,novara nord|novara
38.121478, 15.130513,novara-montalbano-furnari
45.533097,9.13731,novate milanese
46.216595,9.446573,novate-mezzola
46.050895,12.313312,nove|firenze santa maria novella
44.762521,8.787289,novi ligure
43.829956,10.40716,nozzano
44.338871,8.061386,nucetto
41.956195,12.510317,nuovo salario
45.738786,7.4712,nus
40.872272,15.095642,nusco
44.899384,11.621197,occhiobello
45.775304,12.49293,oderzo
42.862074,13.720285,offida castel di lama|offida
45.788993,9.33748,oggiono
40.924595,9.498293,olbia
40.922597,9.523706,olbia marittima isola bianca|olbia m.i.b.
40.922142,9.493659,olbia terranova
45.34147,8.310096,olcenengo
45.938011,9.313898,olcio
45.598029,8.632586,oleggio
45.212119,8.71182,olevano
42.01538,12.363864,olgiata
45.729166,9.40377,olgiate-calco-brivio|olgiate-c.-b.
38.128346,15.056573,oliveri tindari
43.878385, 7.535060,olivetta s.michele|olivetta san michele
43.878345,7.535066,olivetta san michele|olivetta s.m.
45.231099,10.03194,olmeneta
45.679467,12.338101,olmi spercenigo|olmi s.
45.87179,8.413291,omegna
45.898138,8.413929,omegna crusinallo|omegna crusin.
45.898444, 8.414174,omegna-crusinallo
40.252688,15.134406,omignano salento|omignano
46.36092,11.296781,ora
42.450615,11.248972,orbetello|orbetello-monte argentario
43.500263,10.477566,orciano
41.315006,15.620567,ordona
40.508167,17.646534,oria
42.067835,13.044214,oricola-pereto|oricola pereto
45.166778,9.550592,orio litta
42.166825,12.138499,oriolo
46.626672,10.645989,oris
39.902033,8.603974,oristano
45.970296,8.415892,ornavasso
45.928068,12.434259,orsago
38.190454,13.119126,orsa|castro-pofi-vallecorsa
45.795865,8.421217,orta miasino
41.350441,15.732059,ortanova
42.43728,12.408986,orte|forte dei marmi-seravezza-querceta|fortezza|orte
42.354196,14.407698,ortona|terontola cortona|tortona
42.723379,12.127412,orvieto
40.713273,9.107749,oschiri
43.497033,13.547263,osimo castelfidardo|osimo castelf.
45.678532,9.386995,osnago
46.249011,13.084758,osoppo
45.221706,11.606553,ospedaletto euganeo|ospedaletto eug.
45.16933,9.575164,ospedaletto lodigiano|ospedaletto lod.|lodi
43.082369,12.506572,ospedalicchio
46.325771,12.318429,ospitale di cadore|ospitale di cad.
45.129748,10.604406,ospitaletto mantovano|ospitaletto man.
45.546042,10.074363,ospitaletto travagliato|ospitaletto t.
44.748015,11.934755,ostellato
44.586613,11.236525,osteria nuova
44.520136,9.844981,ostia parmense
45.072228,11.141059,ostiglia
40.752356,17.580809,ostuni
41.964568,12.403384,ottavia
40.85256,14.493479,ottaviano
45.038789,6.831432,oulx cesana claviere sestriere|oulx ce.cl.ses.
44.630377,8.632301,ovada
44.646656,8.644633,ovada nord
44.859537,8.494998,oviglio
40.609496,8.933744,ozieri chilivani
40.627334,8.986497,ozieri fraigas
44.450797,11.487297,ozzano dell'emilia|ozzano emilia
45.107581,8.372296,ozzano monferrato|ozzano monfer.
44.712268,10.141022,ozzano taro
44.923012,11.675223,p.c.canaro|p.c. canaro
43.382144,11.277136,p.m. badesse
46.092872,13.247412,p.m.vat
39.610878,8.741013,pabillonis
38.202459,15.312676,pace del mela
37.991354,12.550844,paceco
36.710144,15.094661,pachino
45.564779,9.161277,paderno dugnano
45.587149,10.086486,paderno franciacorta
45.678307,9.439202,paderno robbiate
46.087607,13.223092,paderno|paderno dugnano|paderno franciacorta
41.513518,12.629476,padiglione
45.417846,11.880794,padova
40.335142,15.629921,padula
41.146232,14.838878,paduli
45.669207,12.161677,paese
45.691182,12.182619,paese castagnole
40.421691,15.014915,paestum
40.74654,14.616996,pagani
42.334751,13.464317,paganica
40.610906,16.975202,palagianello
40.516998,17.059217,palagiano chiatona|palagiano chiat.
40.601744,17.065478,palagiano mottola|palagiano mott.
37.318146,14.892565,palagonia
38.10878,13.353962,palazzo reale-orleans|p.reale-orleans
40.93929,15.98982,palazzo s.gervasio - montemil.|palazzo s.g.- m.
45.803403,13.083957,palazzolo dello stella|palazzolo
45.579908,9.15678,palazzolo milanese|palazzolo m.se
45.601486,9.896235,palazzolo sull`oglio|palazzolo s/o.
45.189004,8.232787,palazzolo vercellese|palazzolo verc.
41.918401,14.105189,palena
38.188914, 13.110437,palermo aeroporto
38.093141,13.392508,palermo brancaccio|pa brancaccio
38.174058, 13.297873,palermo cardillo
38.109187,13.367515,palermo centrale|palermo c.le
38.147933, 13.328642,palermo de gasperi
38.155442, 13.321913,palermo francia
38.098262, 13.370612,palermo guadagna
38.167014, 13.309853,palermo la malfa
38.143409, 13.341711,palermo liberta'
38.130732,13.360768,palermo marittima|palermo maritt.
38.132261,13.341572,palermo notarbartolo|pa notarbartolo
38.162710, 13.316882,palermo s.lorenzo
38.139247,13.355021,palermo sampolo
38.195357, 13.275348,palermo sferracavallo
38.190162, 13.288448,palermo tommaso natale
38.102678, 13.361636,palermo vespri
45.307274,8.534511,palestro
44.972228,10.777412,palidano
37.91881,15.986405,palizzi
46.043533,8.260645,pallanzeno
44.204232,10.005173,pallerone
40.864149,14.540472,palma s.gennaro
45.906862,13.296461,palmanova
38.364914,15.84438,palmi
41.903507,12.573875,palmiro togliatti|palmi
41.939327,12.102739,palo laziale
43.61701,13.429721,palombina
43.978449,11.407511,panicaglia
41.779229, 12.635024,pantanella
43.500941,13.183116,pantiere di castelbellino|pantiere di c.
39.359442,16.033093,paola
45.552441,8.946319,parabiago
45.662478,9.961417,paratico sarnico
41.79932,12.29543,parco leonardo
38.683341,15.925042,parghelia
44.810203,10.32837,parma
45.280107,8.780315,parona lomellina|arona
38.05857,13.108956,partinico
43.188324,12.133128,passignano sul trasimeno|passignano t.
45.589835,10.061805,passirano
37.396391,15.009698,passomartino
40.972903,15.009932,paternopoli
38.146736, 14.976124,patti-s.piero patti|patti-san piero patti
38.146905,14.975331,patti-san piero patti|patti-san piero
40.077373,8.775812,paulilatino
45.188843,9.144674,pavia
45.183996,9.167331,pavia porta garibaldi|pavia p.garib.
41.723897,12.61116,pavona
42.804432,12.016229,pc allerona|p.c.  allerona
41.979641,12.508456,pc orvieto|p.c. orvieto|orvieto
45.124481,7.059748,pc. meana|p.c. meana
43.094694,13.844906,pedaso
45.877299,11.965222,pederobba cavaso possagno|pederobba cav.p.
40.719928,14.777354,pellezzano
45.032254,8.235138,penango
46.386277,12.352493,perarolo di cadore|perarolo di cad.
46.790408,11.978055,perca
46.062482,11.232637,pergine
43.549653,12.832973,pergola
45.658402,10.900314,peri|imperia|venegono superiore - castiglione olona
45.233305,8.426739,pertengo
43.102223, 12.355901,perugia capitini
43.081397, 12.351376,perugia silvestrini
43.116739,12.386307,perugia universita'|perugia|perugia ponte s.giovanni
43.103808,12.375567,perugia|perugia ponte s.giovanni
43.906014,12.904848,pesaro
42.467789,14.205066,pescara
42.458072,14.211663,pescara porta nuova|pescara p.n.|pescara
42.44613,14.208981,pescara s. marco|pescara
42.444480, 14.207796,pescara s.marco|pescara san marco
42.449083, 14.219662,pescara tribunale
45.438502,10.702509,peschiera del garda|peschiera garda
45.438572, 10.702651,peschiera|peschera del garda
43.886811,10.686074,pescia
42.037564,13.668981,pescina
41.9589,13.391624,pescocanale
41.678996,14.341588,pescolanciano-chiauci|pescolanciano-c.
41.236154,14.788527,pescosannita fragneto l`abate|pescosannita f.
44.965132,7.841321,pessione
40.560347,15.389298,petina
37.725466,12.509434,petrosino strasatti|petrosino stras.
45.820498,8.406802,pettenasco
45.052238,9.70633,piacenza
45.127608,10.369962,piadena
43.813899,11.265994,pian del mugnone
45.948104,10.212618,pian di borno
44.332136,11.188609,pian di venola
44.486383,8.308796,piana
42.103892, 12.632570,piana bella di montelibretti
42.105159,12.632938,piana bella montelibretti|piana bella mon.
37.056089,14.304292,piana del signore|piana del signor
41.188984,15.145482,pianerottolo di ariano|pianerottolo a.
44.385228,7.717109,pianfei
42.254301, 13.951532,piano d'orta bolognano
42.254455,13.951514,piano d`orta bolognano|piano d'orta b.
44.530912,8.9192,piano orizzontale dei giovi|piano orizzont.
44.380589,11.340675,pianoro
45.913397,12.388168,pianzano
44.182515,10.296615,piazza al serchio|piazza al serch.
40.838506,14.232974,piazza amedeo
40.855248,14.255175,piazza cavour
45.533273,11.783595,piazzola
40.640122,15.641612,picerno
41.495551, 13.731265,piedimonte-villa s.lucia-aquino|piedimonte-villa santa lucia-aquino
46.024348,8.261237,piedimulera
44.145345,8.277403,pietra ligure
44.658637,8.926969,pietrabissara
40.753314,15.79211,pietragalla
39.540121,16.860819,pietrapaola|paola
40.822433,14.32058,pietrarsa
43.95583,10.229731,pietrasanta
41.18865,14.832469,pietrelcina
45.116248,8.959723,pieve albignola
45.345506,9.199675,pieve emanuele
44.372644,9.090975,pieve ligure
46.009783,8.276298,pieve vergonte
44.257449,8.021744,pievetta
41.17384,14.160545,pignataro maggiore|pignataro mag.
44.488237,11.229191,pilastrino
45.674464, 10.079298,pilzone
45.073415,9.170273,pinarolo po
44.887673,7.337402,pinerolo
44.893325,7.349043,pinerolo olimpica|pinerolo olimpi.
41.909222,12.438385,pineto
42.607736,14.069072,pineto atri
46.179217,12.950779,pinzano
45.486019,9.329319,pioltello limito|pioltello lim.
42.924854,10.530959,piombino
42.928931,10.54525,piombino binari mare|piomb.bin.mare
42.931641,10.539901,piombino binari porto vecchio|piomb.bin.p.v.
45.60944,12.00058,piombino dese
42.928539, 10.544441,piombino marittima
46.124696,9.350759,piona
44.310761,11.161785,pioppe di salvaro|pioppe salvaro
45.298474,12.034199,piove di sacco
38.169148,13.14256,piraineto
43.698555,10.398436,pisa binari aeroporto|pisa bin.aerop.
43.70794,10.398183,pisa centrale
43.723702,10.387363,pisa san rossore|pisa s.rossore|pisa/binari pisa s.rossore
44.921744,7.425482,piscina di pinerolo|piscina di pin.
41.018914,15.565446,pisciolo
40.091539,15.243601,pisciotta palinuro|pisciotta p.
45.805689,10.106715,pisogne
40.420848,16.552181,pisticci
43.926804,10.914624,pistoia
43.936134, 10.904046,pistoia ovest
44.009786,10.9013,piteccio
45.181772,9.777133,pizzighettone
38.726323,16.150615,pizzo|milano villapizzone|vibo valentia-pizzo
46.65844,11.041057,plaus
40.66132,8.728075,ploaghe
43.065535,12.056347,pm panicale sanfatucchio|p.m.panicale s.
44.575403,11.243917,pm tavernelle emilia|pm tavernelle e.
44.701066,7.892496,pocapaglia
43.468093,11.149455,poggibonsi
43.468170, 11.149297,poggibonsi-s.gimignano|poggibonsi-san gimignano
44.148541,10.350626,poggio - careggine - vagli|poggio-car.-vag.
42.395811,12.795429,poggio fidoni
41.805561,15.35707,poggio imperiale|imperia
42.242187,12.633043,poggio mirteto
44.767292,11.483701,poggio renatico
44.981859,11.124627,poggio rusco
40.935221,16.266897,poggiorsini
46.166888,9.93382,poggiridenti-tresivio-piateda|poggiridenti
44.399796,7.75057,pogliola
44.961039,11.738498,polesella
40.076482,15.528438,policastro bussentino|policastro
45.196823,9.136638,policlinico
40.207304,16.688819,policoro tursi
40.990926,17.218676,polignano a mare
40.512921,15.497238,polla
43.240933,13.367031,pollenza
38.018,14.175943,pollina|pollina-s.mauro castelverde
45.649547,8.637037,pombia
41.706171,12.573611,pomezia - s.palomba|pomezia
41.706433, 12.573395,pomezia-s.palomba|pomezia-santa palomba
40.745918,14.501109,pompei
45.589834,7.795024,pont saint martin|pont s.martin
43.773949,11.437904,pontassieve
43.694385,10.906008,ponte a elsa
43.908371,10.534264,ponte a moriano
43.250844,11.39617,ponte a tressa
41.35148,15.532976,ponte albanito
41.214169,14.696458,ponte casalduni
45.184352,9.790737,ponte d`adda|ponte d'adda
46.485444,11.297719,ponte d`adige|ponte d'adige
44.128589,10.990756,ponte della venturina|ponte venturina
45.429216,11.947734,ponte di brenta
42.061563,13.581585,ponte di nona
45.719624,12.460683,ponte di piave|ponte piave
41.818349,12.344733,ponte galeria
46.6012,11.53251,ponte gardena|ponte gardena-laion
43.335594,10.740536,ponte ginori
46.162631,9.975895,ponte in valtellina|ponte in valt.
46.182328,12.277604,ponte nelle alpi polpet|ponte nelle alpi
43.137437,12.776376,ponte parrano di nocera umbra|ponte parrano
45.473788,10.409018,ponte s.marco - calcinato|ponte s.marco
45.69916,9.584322,ponte s.pietro
38.095599, 15.502562,ponte s.stefano|ponte santo stefano
38.080383, 15.494067,ponte schiavo
46.508463,13.311357,pontebba
40.641033,14.870272,pontecagnano
44.42294,11.26919,pontecchio marconi|pontecchio marc.
44.962014,8.929717,pontecurone
43.662145,10.628773,pontedera casciana terme|pontedera c.t.
44.873216,11.612526,pontelagoscuro
45.829165, 9.225767,pontelambro - castelmarte
41.29578,14.712051,pontelandolfo
45.001687,9.792103,pontenure
44.377309,9.07696,pontetto
44.629979,8.365262,ponti
43.481446,11.71657,ponticino
45.730084,9.511632,pontida
44.371976,9.887795,pontremoli
45.402685,8.522689,ponzana
44.136227,9.934115,ponzano magra
44.102323,11.649045,popolano
42.172354,13.826152,popoli vittorito
43.730342, 11.768014,poppi
42.996412,10.540659,populonia
43.831263,10.619212,porcari
45.956281,12.654126,pordenone
43.744504, 11.746465,porrena
44.155757,10.978039,porretta  terme|porretta terme
44.957169,8.224345,portacomaro
45.759298,9.050668,portichetto - luisago|portichetto-luisago
40.809907,14.335809,portici- ercolano|portici ercolano
37.450341,14.890175,portiere stella|portiere s.
45.903675,8.900357,porto ceresio
42.912792,13.896813,porto d`ascoli|porto d'ascoli
42.167774,14.698057,porto di vasto
37.291539,13.537862,porto empedocle
43.433726,13.661464,porto recanati|porto rec.
43.256855,13.760749,porto s. elpidio|porto s.elpidio
43.179310, 13.797541,porto s.giorgio fermo
40.833045,8.39642,porto torres
40.837914,8.397301,porto torres marittima|porto torres mar
45.958219,8.674141,porto valtravaglia|porto valtrav.
45.677697,8.638383,porto varallo pombia|porto varallo p.
45.781438,12.832375,portogruaro caorle|portogruaro c.
45.780757, 12.830819,portogruaro|portogruaro-caorle
44.696699,11.799785,portomaggiore
40.781144,15.777104,possidente
45.715862,12.148248,postioma
45.601513,10.850588,posto comunicazione dolce`|p.c. dolce'
44.459977,11.464168,posto mov. mirandola ozzano|p.m.mirandola o.
44.892903,9.990996,posto movimento alseno|pm alseno
44.765134,11.14448,posto movimento bolognina|p.m. bolognina
41.895706,15.27507,posto movimento ripalta|pm ripalta
40.629469,15.806808,potenza centrale
40.651960, 15.802624,potenza macchia romana
43.36991,13.59265,potenza picena montelupone|potenza pic.
40.64586,15.800966,potenza superiore|potenza sup.re
40.643268, 15.811865,potenza universita'
45.803248,11.719936,pove del grappa campese|pove s.g.campese
46.064923,11.141758,povo
36.733821,14.848708,pozzallo
44.797395,8.782521,pozzolo formigaro|pozzolo formig.
40.827586,14.126163,pozzuoli solfatara|pozzuoli s.
45.510567,9.459096,pozzuolo martesana|poz.mart
44.05479,10.90691,pracchia
39.900832,15.780628,praja ajeta tortora|praja a.t.
45.774579,12.718413,pramaggiore
44.648906,8.55001,prasco cremolino
46.304338,9.399335,prata camportaccio
40.988509,14.842666,prata pratola
43.849273,11.162008,pratignone
44.608819,10.679438,pratissolo
43.893216,11.076222,prato borgonuovo
43.878737,11.109252,prato centrale|prato c.le
43.884637,11.097385,prato porta al serraglio|prato p.serragl.
45.646472,8.370476,prato sesia
44.733981,10.662386,pratofontana
42.102423,13.876349,pratola peligna
42.080415,13.87223,pratola peligna superiore|pratola p.s.
43.787642, 11.723095,pratovecchio
43.78764,11.72288,pratovecchio stia
45.7636,6.99105,pre` saint didier|pre' s. didier
44.750978,8.651132,predosa
45.60367,12.23138,preganziol
45.511868,9.003943,pregnana milanese|pregnana
46.002188,8.326649,premosello chiovenda|premosello ch.
42.053699,13.834497,prezza
45.965315,11.700899,primolano|imola
44.248694,8.023429,priola
37.157951,15.197038,priolo melilli
37.092142,14.377888,priolo soprano
41.421853,13.186406,priverno fossanova|priverno fos.
45.635096,10.035351,provaglio - timoline|provaglio-timoline
43.495026, 11.872440,puglia-ceciliano
38.188892,13.110059,punta raisi
45.763547,8.266603,quarona|arona
45.574576,12.365032,quarto d`altino|quarto d'altino
40.871086,14.122801,quarto di marano
41.880145,12.459731,quattro venti
43.902953,10.857038,quattro ville
43.454922,10.37255,quercianella
43.454929, 10.372635,quercianella-sonnino
45.939306,11.920189,quero vas
44.279933,8.435562,quiliano vado
44.279963, 8.435605,quiliano-vado ligure
45.567295,7.809711,quincinetto
38.073039,15.642301,r.c.aeroporto|r.c.aero
37.406065,13.72752,racalmuto
44.771179,7.685681,racconigi
37.544858,14.518863,raddusa agira|raddusa
36.91927,14.725677,ragusa
36.93133,14.750993,ragusa ibla
42.097931,13.80908,raiano
37.873782,14.950406,randazzo
44.351398,9.231282,rapallo
43.283331,11.602504,rapolano terme
40.88802,15.47373,rapone ruvo s.fele|rapone ruvo s.f.
43.649418, 11.836388,rassina
44.443309, 11.357512,rastignano
44.419155,12.208404,ravenna
41.06235,14.30323,recale
44.361215,9.146788,recco
45.853476,13.486016,redipuglia
38.067361, 15.651792,reggio calabria aeroporto
38.103884,15.635844,reggio calabria centrale|reggio di calabria centrale
38.117668,15.649171,reggio calabria lido|reggio c. lido
38.121947,15.647886,reggio calabria marittima|reggio c. mar.
38.104336, 15.636488,reggio calabria|reggio calabria centrale
38.165919,15.649464,reggio di calabria archi
38.185806,15.641205,reggio di calabria catona|reggio c. catona
38.104336,15.636488,reggio di calabria centrale
38.165235,15.650716,reggio di calabria gallico|reggio c.gallico
38.114983,15.649689,reggio di calabria lido
38.083176,15.634371,reggio di calabria omeca
38.02561,15.650064,reggio di calabria pellaro|reggio c.pellaro
38.126344,15.653032,reggio di calabria s.caterina
38.061274,15.652053,reggio di calabria s.gregorio|r.c.san gregorio
44.697793,10.643093,reggio emilia
44.779886,10.744171,reggio emilia av mediopadana|reggio emilia av|mediopadana r.emilia
44.724178,10.655469,reggio mediopadana
44.703754,10.651303,reggio s.croce
46.030574,9.292106,regoledo
45.27848,10.379211,remedello sopra
45.257477,10.388402,remedello sotto
45.728304,9.279834,renate-veduggio
